ticket_id,request_type,priority,status,created_date,resolved_date,sla_breach,assigned_group,assignee,requester,category,subcategory,impact,resolution_description,time_to_resolution
9a271421-ce45-4eeb-a1c8-7d51e474e391,Service Request,Medium,Resolved,2022-01-15 21:31:25,2022-01-20 21:31:25,False,Network,Wanda Horn,Christopher West,Change Request,Software,Low,Civil anything move discuss.,5.0
8e3a0f50-ce41-405d-8426-3700c2c757bb,Service Request,Low,Resolved,2023-05-11 11:23:13,,False,Database,Jillian Blair,Amber Wilkerson,Change Request,Other,Low,Task difficult book energy if true social.,
f8d48b8d-b449-4400-beac-bfb9d5a9774c,Service Request,Low,Resolved,2023-07-17 03:32:45,,False,Application,Sara Moran,Morgan Flores,Incident,Software,Low,Father discover bring give.,
e90edcd9-efcc-4479-8e6a-bc590179586a,Service Request,Critical,In Progress,2020-11-23 22:24:45,,False,Database,Mathew Peters,Nicholas Lambert,Service Request,Access,Low,Bill baby sometimes sea set another current.,
a1be0b35-09fc-4aee-9415-23f9029fbea2,Service Request,High,Open,2023-01-25 08:12:39,2023-01-30 08:12:39,False,Database,Ryan Lawson,Adrian Conley,Service Request,Software,Medium,Member approach join together land exactly.,5.0
33cd6841-b571-4f94-883f-a96fc87dd17f,Service Request,Critical,Closed,2023-05-13 09:34:41,,False,Database,Anthony Herrera,Mr. Terry Bowers,Service Request,Access,Medium,Social go reality support.,
b69fcb06-ca0f-44d5-97c2-fc308b5499e2,Incident,Low,Open,2021-01-13 17:27:49,2021-01-23 17:27:49,True,Database,Erica Hays,Mario Butler,Change Request,Other,High,Available television hard give realize degree vote.,10.0
161a842a-3885-4ab4-986f-217f7b83c332,Incident,High,Open,2021-04-08 19:21:40,,False,Network,Jessica Evans,Terri Krause,Incident,Software,Medium,Book military reason.,
e77a8b32-fcb9-46f9-9ed4-929942043115,Service Request,Critical,Resolved,2020-08-30 06:50:59,,False,Support,Tyler Turner,Dr. Stephanie Gardner,Incident,Hardware,High,Lot affect hear.,
ba24fc74-4bda-404a-a081-0651dac17faa,Service Request,High,Open,2022-04-02 17:32:50,,False,Application,Melissa Snyder,Matthew Smith,Service Request,Network,Medium,Idea wall add which we fear population important.,
2fbb250d-c551-4bd1-9906-0fcf9f53e5f3,Service Request,Medium,Resolved,2022-09-13 03:06:57,2022-09-21 03:06:57,True,Support,Kevin Nelson,Diane Coleman,Change Request,Access,High,Dream TV bring prevent model.,8.0
76a288e2-621a-4ad2-b093-2b5fb53f5e51,Service Request,Critical,In Progress,2021-04-11 10:08:39,,False,Application,Jonathan Cunningham,Tony Holmes,Incident,Access,High,Nation federal national high section.,
0a6021c5-9d02-4528-aa46-10356efacb9d,Service Request,Low,Closed,2022-06-16 09:36:47,,False,Database,Jenny Cooper,Steven Weaver,Change Request,Access,Medium,Single loss great statement already if go PM.,
c4182662-f687-4af3-8ba4-5c1538ebc72f,Incident,Critical,Closed,2023-07-16 08:07:21,2023-07-24 08:07:21,True,Network,Amber Mcintosh,Kimberly Fleming,Service Request,Software,High,Risk sit happy realize body.,8.0
381001ce-0b5d-493d-8e04-d50efdca9ff2,Incident,Medium,In Progress,2021-06-27 09:42:37,,False,Support,Dawn Harris,Mark Williams,Service Request,Other,Medium,Moment member guess foreign.,
8e3cafa0-c1c1-46f9-b630-ff505cce4c08,Service Request,Medium,Resolved,2022-09-08 17:09:52,,False,Security,Cody Reese,Katie Jenkins,Service Request,Hardware,High,Attention window attention simple friend.,
2391c314-fc03-414f-82b9-52571d615b50,Incident,Medium,In Progress,2020-08-26 23:17:13,2020-09-02 23:17:13,True,Network,John Lam,Jessica Vasquez,Service Request,Network,High,Tax civil civil act develop interview.,7.0
4700ffc9-b690-46da-a3d4-2fd39f4c94d1,Incident,Critical,Closed,2021-10-10 16:50:11,2021-10-17 16:50:11,True,Network,Amanda Pineda,Katherine Dalton,Incident,Hardware,High,Position fund focus performance oil claim life.,7.0
a39d588b-83aa-4e80-9d3f-7ab0f7ec816c,Service Request,Low,Closed,2020-05-15 15:07:48,,False,Support,Ashley Myers MD,Aaron Smith,Change Request,Other,Medium,Fill friend else table program nice ten.,
ee8caa45-9063-417b-9515-53f76d1c6486,Incident,High,Closed,2022-10-06 22:06:34,,False,Security,Nathan Barnes,Robert Gordon,Change Request,Other,High,Wife minute political.,
dfd23471-ada7-477f-a610-39942870aba3,Incident,Critical,Open,2022-09-26 04:07:15,2022-10-06 04:07:15,True,Network,Lisa Williams,Austin Hall DDS,Service Request,Access,Low,Provide him child we.,10.0
c24b649d-159d-498d-8848-edd68ec1c41e,Service Request,Low,Closed,2023-02-21 09:39:38,2023-03-02 09:39:38,True,Network,Ana Nelson,Hector Martinez,Service Request,Access,High,Hope center region leave state certainly.,9.0
62de6139-56b6-4032-9384-80d4636c40ac,Incident,Critical,Resolved,2020-01-15 09:21:13,,False,Application,Steven Mcclain,Christina Pope,Change Request,Software,High,Attack vote imagine arrive.,
d6adbb38-43fb-4d8c-8ea8-403e5458363b,Incident,High,Resolved,2020-11-29 20:06:19,2020-12-02 20:06:19,False,Database,Elizabeth Lyons,Vickie Salinas,Service Request,Software,High,Grow more fire forward standard daughter form.,3.0
093d7eb0-c45c-437b-ad6e-756b69a6bbc2,Service Request,Medium,Closed,2021-06-24 10:01:59,2021-06-28 10:01:59,False,Security,Brian Gamble,Sharon Carter,Change Request,Software,High,At sport bad factor international government I.,4.0
fb22729f-8f74-4f85-a2fa-c4126f67e282,Incident,High,Resolved,2021-10-31 10:36:11,2021-11-09 10:36:11,True,Security,Charles Key,Chad Sanchez,Change Request,Access,Medium,Own teach leave author ever.,9.0
0acd108a-6760-48d3-a559-307ae75f5846,Incident,Medium,Closed,2023-01-03 21:30:45,2023-01-08 21:30:45,False,Network,Jenna Hart,Jeffery Gregory,Change Request,Software,High,Program leave responsibility finish wish.,5.0
d68c4a0f-222a-4f62-90c6-8d68e736aa15,Incident,Medium,In Progress,2020-10-18 23:52:58,2020-10-24 23:52:58,True,Database,Emily Woods,Timothy Hogan,Service Request,Hardware,High,Well world appear show law several customer.,6.0
1a1324c0-9c3c-4cbc-8782-ef2904fdf55c,Service Request,Low,Open,2020-12-22 17:32:47,,False,Application,Adam Rivera,Christian Ramirez,Incident,Other,Low,Yeah relate daughter book.,
5052dcbd-2773-4b3d-a097-377da652a158,Service Request,Low,In Progress,2023-06-19 01:39:41,,False,Security,Anna Henry,Kurt Woods,Change Request,Software,Low,Board affect national.,
172b3119-74f0-4ec4-be2e-fccaf4b0039a,Service Request,Medium,In Progress,2020-08-01,,False,Network,Patricia Byrd,Mr. Benjamin Ward,Service Request,Hardware,Low,Every let including test run floor.,
be2bc9e6-515c-412d-8321-eb9cd84e718f,Service Request,Critical,In Progress,2022-08-27 01:52:08,,False,Security,Sonia King,Jesse Robinson MD,Change Request,Network,Medium,Low experience arrive all recent Congress.,
def47b86-65f7-4445-bd10-eef084ffe25a,Incident,High,In Progress,2023-01-13 21:34:15,2023-01-21 21:34:15,True,Database,Kathleen Cook,Frederick Kaufman,Service Request,Network,Medium,Respond away left edge right old yeah.,8.0
ec6950de-97ac-4a40-9dbc-6dbad5f6e03e,Service Request,Critical,In Progress,2023-01-23 15:09:14,,False,Support,Tamara Johnson,Shannon Heath,Incident,Software,High,Benefit across form save.,
dc37c7b8-9e08-4246-8414-1749ae084cea,Service Request,High,Open,2020-01-21 18:18:32,2020-01-28 18:18:32,True,Network,Jordan Guzman,Michael Banks,Service Request,Hardware,Low,Fly reason because lot.,7.0
1d6a16d6-b36f-4c1d-adbf-39ff123245b8,Incident,Medium,In Progress,2023-01-13 11:15:50,2023-01-17 11:15:50,False,Security,Brenda Spencer,Sabrina Patel,Change Request,Hardware,High,This together tend especially create southern.,4.0
7f88643b-e188-402d-837c-69e2e5b3d18e,Service Request,High,Closed,2020-07-02 23:19:59,2020-07-04 23:19:59,False,Network,Brian Jarvis,Amanda Estrada,Change Request,Network,Low,Treatment use act on after.,2.0
297bc444-23d1-458c-ab96-4d804d19d817,Incident,Medium,In Progress,2021-12-12 02:51:00,2021-12-16 02:51:00,False,Database,Lauren Stokes,Jenna Williams,Service Request,Hardware,Medium,And outside next loss.,4.0
7398501e-e004-48d5-88b7-fa3a389b3bb8,Incident,Low,Open,2023-04-30 13:06:26,,False,Database,Ashley Underwood,Bailey Davis,Change Request,Network,Medium,Research yet young final.,
d78c9104-209b-4dc5-8bf4-d3041d522ba1,Incident,High,Closed,2020-11-27 18:13:06,,False,Support,Carla Harper,Bryan Nichols,Change Request,Other,Medium,Example up measure live.,
42a80fff-4fe8-4cc8-bb58-77c309c0cb52,Service Request,Medium,In Progress,2022-04-04 15:32:32,,False,Network,Mark Forbes,Johnny Richardson,Incident,Software,Medium,Discuss number guess.,
b8bc7aee-23d4-4a70-ba92-76979881a47a,Incident,Low,Open,2020-12-11 09:30:34,2020-12-19 09:30:34,True,Support,Nicole Reyes,Adam Washington,Incident,Network,Medium,Black team strategy between.,8.0
6adb8bf9-110a-4e33-82f1-646e027c05fa,Incident,Low,Closed,2023-08-25 17:48:44,2023-08-30 17:48:44,False,Security,Michael Nguyen,David Daniels,Service Request,Access,Low,Behavior many culture.,5.0
4c87efba-d33f-4316-87bf-5314d01d51ff,Incident,Medium,Closed,2022-06-30 12:54:38,,False,Network,Melissa Molina,Paul Rodriguez,Service Request,Access,Low,Option news general yes nor.,
ca79e49c-f194-4bde-914d-1f03c6db04b5,Service Request,Critical,Open,2022-10-02 03:39:04,2022-10-07 03:39:04,False,Application,Adam Jackson,Anthony Anderson,Incident,Software,Medium,Chair policy trade situation.,5.0
4e93d37c-0ef8-45f9-9845-065f75abab52,Service Request,High,Open,2020-05-14 10:48:36,2020-05-21 10:48:36,True,Security,Caitlin Rodriguez,Richard Moreno,Change Request,Network,Medium,Speech consider painting page process since something.,7.0
33df34cc-b72d-4496-805b-7e96699bcf68,Service Request,High,In Progress,2023-05-12 14:17:38,,False,Security,Chelsea Stone,Matthew Hernandez,Service Request,Software,Medium,Report factor daughter television eight.,
3b7886b9-9661-401f-af76-caa1c22efd44,Incident,Low,Closed,2021-01-12 23:29:37,2021-01-16 23:29:37,False,Database,Debra Melton,Joshua Lee,Change Request,Access,High,Per push lay leave for white.,4.0
a5f46c65-aca9-4b2d-9000-a47860ec083e,Service Request,Low,Resolved,2022-06-17 03:25:58,2022-06-25 03:25:58,True,Security,Nicole Watson,Omar Turner,Change Request,Network,Medium,Rest certainly yes ball.,8.0
2ba78def-ae71-4ab0-b181-66d1459ef8e7,Incident,Critical,In Progress,2020-08-27 09:09:12,,False,Network,Amanda Quinn,William Hodges,Service Request,Software,Medium,My difficult news human tonight.,
1274131f-638b-45f9-b9c5-5628bc780ee9,Incident,Medium,In Progress,2020-02-15 17:18:09,,False,Security,Jose Tran,Theresa Braun,Service Request,Access,Medium,Manager look peace race move follow.,
fc61985d-004a-421e-9a7d-5b7e45574614,Service Request,Low,Resolved,2020-03-23 01:37:01,2020-03-24 01:37:01,False,Application,Christopher Marks,Meredith Fox,Incident,Access,Low,Career draw sure last natural.,1.0
99ae5764-7067-492f-a42f-d751f1d652c5,Incident,Low,In Progress,2020-02-26 23:02:49,2020-03-04 23:02:49,True,Support,Scott Gonzalez,Michael Sanchez,Incident,Hardware,Low,International food somebody usually property response.,7.0
cf9f147c-53fd-4015-a588-b14d60034374,Service Request,Medium,In Progress,2020-02-14 02:29:54,,False,Application,Jennifer Campbell,Mark Kelley,Incident,Other,Medium,Newspaper white your at this alone show.,
d27f6983-1ebe-4efb-a861-59e4648d4a56,Incident,High,Open,2021-08-02 10:16:41,,False,Application,Donna Lindsey,Robert Holden,Incident,Network,Low,Image son someone under former determine of guy.,
4419e5ac-d244-4048-8c0e-aa10b617614f,Service Request,Low,Open,2021-04-29 20:20:27,2021-05-04 20:20:27,False,Application,Isaac Berger,Chad Mclaughlin,Service Request,Hardware,High,Oil me public little right.,5.0
36403adc-ccf9-4428-8250-7bc60b3ab977,Incident,Critical,In Progress,2020-02-09 02:36:33,,False,Network,Mary Manning,Scott Marshall,Change Request,Other,High,Create behind wear.,
0b0beea6-c16f-4f55-916c-49baeb685946,Service Request,Critical,Open,2022-01-31 04:26:34,,False,Security,Denise Rivera,Michael Snyder,Change Request,Other,Medium,Analysis will situation positive.,
68fab9df-6da8-4cf8-acbd-1b80f43c0e39,Service Request,High,In Progress,2020-08-02 09:37:02,,False,Database,Shelly Tran,Lisa Hamilton,Service Request,Access,Low,Take very something entire.,
f97323b9-7646-4e66-90af-24eea2b06306,Incident,Low,Resolved,2023-09-07 12:39:55,2023-09-10 12:39:55,False,Database,Dr. Cheryl Nguyen,Robert Chandler,Service Request,Software,High,Door short commercial court even.,3.0
22e67572-7075-4c7c-ab93-6fd780b79d70,Incident,Low,Closed,2023-01-22 03:50:22,,False,Database,Matthew Lee,Brenda Holland,Service Request,Network,High,Large simply never medical include.,
b179fe16-7581-417a-942a-c2b5c918f7d2,Service Request,High,Open,2023-03-13 05:45:44,,False,Application,Caitlyn Wang,Tamara Garcia,Change Request,Other,Low,Small none significant figure hospital film language foot.,
e7943005-ea8a-491a-9ddc-d83bc6710725,Incident,Low,Closed,2023-09-11 18:29:56,,False,Database,Cynthia Cain,James James,Change Request,Software,Medium,Follow respond strong its send.,
e968e86d-e5ee-4cc4-a58f-0cf856cbf47a,Service Request,High,Open,2021-02-15 17:36:17,2021-02-25 17:36:17,True,Security,Angelica Young,Alexis Davis,Service Request,Software,Medium,Again claim develop huge reason.,10.0
1c927859-d250-4604-9545-a109a5ca3f63,Service Request,Low,In Progress,2022-09-15 21:25:18,2022-09-24 21:25:18,True,Network,Jennifer Randall,Suzanne Deleon,Incident,Hardware,High,Worry admit small offer.,9.0
a8b2d8fe-1ec1-460c-8ffe-7c077ecd52d8,Incident,Medium,Open,2023-09-03 19:28:42,,False,Support,Kelly Woods,Brian Davis,Incident,Other,Low,Remember including we buy.,
931166fd-6d69-4e3e-b7d7-0693fe3cf4ae,Incident,Low,Open,2022-10-17 12:59:22,2022-10-22 12:59:22,False,Application,Ronald Bonilla,Scott Macdonald,Incident,Other,Medium,Family else that wish wind.,5.0
606b8c92-b785-4ae4-9e81-4d06c29bd9e9,Service Request,High,Resolved,2020-01-30 04:46:46,2020-02-05 04:46:46,True,Database,Megan Stewart,Mark Reed,Change Request,Software,Medium,Today itself technology seem live test.,6.0
454a8a9e-3f93-4f08-b003-9b5aa8ec74fa,Incident,Medium,Pending,2020-11-16 10:34:28,,False,Network,Kristin Allen,Teresa Gonzalez,Incident,Other,High,White everybody boy big piece decision.,
b4dd4799-1ba7-4cd1-ad8e-37974c6ce437,Service Request,Low,Open,2022-11-13 20:48:32,2022-11-23 20:48:32,True,Application,Christopher Fleming,Amy Mann,Incident,Network,Low,Lose same explain heavy.,10.0
b863c88a-0395-419f-8b55-28a797e631a7,Service Request,Critical,Resolved,2020-11-13 22:16:22,2020-11-20 22:16:22,True,Security,Amanda Curtis,Rodney Calhoun,Incident,Hardware,Low,Indeed never authority simply response.,7.0
563d338d-e576-486d-a9f8-ac2969d19f0a,Incident,High,Resolved,2023-08-26 13:50:39,2023-09-04 13:50:39,True,Security,Margaret Henry,Jonathan Lane,Service Request,Access,High,Commercial office generation growth.,9.0
27ab0830-f88f-45fe-b79c-64e7f8d47bff,Service Request,Medium,In Progress,2020-08-22 08:21:58,,False,Database,Christine Mays,Tracey Grant,Change Request,Network,High,Represent these nearly foreign attention fire.,
af4c9155-38dc-43de-8782-1fa7a3e200eb,Incident,High,Closed,2023-04-08 14:21:27,2023-04-12 14:21:27,False,Security,Andrea Lopez,Timothy Powers,Service Request,Other,High,Account tell population happy.,4.0
1a85a68e-251a-41d1-858d-9ea605468ab1,Service Request,Critical,In Progress,2023-07-07 01:47:53,,False,Support,Brenda Henry,Michael Perkins,Change Request,Software,High,Building provide say run other.,
fb4b3f5b-c303-446f-b5d9-d77acb61e5e3,Incident,High,In Progress,2020-10-27 22:51:19,2020-10-28 22:51:19,No,Support,Travis Nguyen,Mr. Eric Simmons,Service Request,Network,Low,Keep its successful chance future foreign soon.,1.0
0ca08ecb-4802-451e-8cc5-9398dc034f14,Service Request,High,Open,2022-08-11 09:58:47,,False,Database,Kelly Coleman,Carla Webb,Change Request,Software,Low,Increase beyond teach live economic suggest red.,
1b98f085-d1c9-4272-b07b-0891e93216ef,Incident,High,Closed,2023-02-18 15:22:46,,False,Network,Richard Perez,Heather Martinez DVM,Incident,Hardware,Low,Offer size value hand.,
a13e4947-840f-40c2-a6c4-2a7afaea8a39,Incident,High,In Progress,2023-02-20 12:00:58,2023-03-01 12:00:58,True,Network,Stephanie Dunn,Brooke Wood,Incident,Software,Low,Production son small garden ball environment.,9.0
bfe99b34-5d3a-4e09-938c-ecce0e8dc9f6,Incident,High,In Progress,2020-02-11 09:10:07,,False,Network,John Chavez,Kimberly Mendoza,Incident,Hardware,Medium,Animal quality material food watch rise.,
24f7d756-3d86-4c78-b9dc-11f3398a3a04,Service Request,High,In Progress,2021-03-30 01:58:25,,False,Network,Calvin Obrien,Amanda Carter,Incident,Hardware,Medium,Bit citizen rate add total win.,
af847433-0d25-4047-8cab-1b22306e4611,Incident,Low,Resolved,2021-03-25 18:47:16,,False,Application,Ashley Key,Stephanie Trujillo,Change Request,Software,High,Major positive final though campaign occur.,
16e4b4b6-570c-4423-ba1b-37024cd56750,Service Request,High,Resolved,2023-06-22 20:56:23,2023-06-25 20:56:23,False,Support,Brian Wagner,Victoria Miller,Incident,Software,Medium,Friend one choose past can protect.,3.0
bacf7f8c-6484-4811-a1e5-087a95854e08,Incident,Medium,Resolved,2021-06-10 10:58:52,,False,Application,Taylor Burnett,Brandi Jenkins,Service Request,Network,Medium,Political claim recent type.,
b00c7a8b-6edb-4d27-b9ad-1d026ba55cbd,Service Request,Low,Closed,2022-11-20 19:25:25,2022-11-25 19:25:25,False,Support,Joanne Rivers,Matthew Goodwin,Service Request,Network,Medium,Human threat cup name agree.,5.0
547fe555-0ea4-4e54-ab7d-a7ecf228a6bc,Incident,Medium,Closed,2020-12-28 00:29:45,2021-01-01 00:29:45,False,Application,Marvin Miller,Shelly Boone,Incident,Access,Medium,No animal enjoy if kid machine argue.,4.0
f456ac1b-0adc-48fc-82e4-0a076b478dc8,Incident,Critical,Closed,2022-10-31 22:11:02,,False,Support,Megan Booth,Faith Harding,Incident,Access,Low,Benefit if rock admit carry trip field almost.,
0eee9af7-6255-45db-bcca-29cb6277daf5,Service Request,High,Closed,2022-11-11 05:08:13,2022-11-13 05:08:13,False,Database,Richard Rose MD,Ariel Soto,Incident,Software,High,Sister drive again call.,2.0
85e7c685-cf4e-4e74-a6c7-872f46e1cf9f,Incident,Critical,In Progress,2023-05-16,2023-06-02,True,Network,Jim Thomas,Jennifer White,Service Request,Other,Medium,Another side television as once likely.,8.0
34685716-d894-4d6b-adad-37bfd174214f,Service Request,Low,Resolved,2021-06-21 11:07:10,2021-06-28 11:07:10,True,Network,Dr. Rodney Diaz,Alexander Rogers,Change Request,Software,Low,Give community serve save large.,7.0
d0c6633f-f02e-4855-9ef4-2a1b8c272ea1,Service Request,High,Resolved,2020-12-07 02:38:58,2020-12-13 02:38:58,True,Network,Gwendolyn Beasley,Samantha Hogan,Incident,Network,Medium,Son without forward.,6.0
b6392330-ec87-4c8e-bd68-867f85893f50,Service Request,High,Resolved,2021-09-17 16:32:22,2021-09-22 16:32:22,False,Security,Sheri Fischer,Sarah Smith,Service Request,Hardware,High,Base to great local share throw state.,5.0
