employee_id,first_name,last_name,department,job_title,hire_date,employment_status,salary,manager_id,gender,age,performance_rating,years_at_company,last_promotion_date,termination_date
248,Helen,Davis,Marketing,Sales Associate,2024-05-20,On Leave,119708.12,,Non-binary,41,5,0,2024-08-01,
249,Christopher,Rich,Finance,Sales Associate,2025-01-01,On Leave,101256.83,27.0,Male,31,1,0,2024-04-08,
250,Christian,Arellano,Marketing,Manager,2019-12-09,Active,86179.55,,Female,42,3,4,2022-05-07,
251,Heather,Cole,Operations,Data Analyst,2017-06-25,Terminated,40484.09,,Female,38,1,7,,2017-07-23
252,James,Jefferson,Finance,Senior Developer,2016-09-22,Inactive,65114.05,,Male,58,1,7,2019-03-16,
253,Joyce,Brewer,HR,Sales Associate,2022-03-24,Inactive,38182.03,,Male,60,4,2,2024-06-05,
254,Rachel,Allen,IT,Junior Developer,2017-06-20,Active,70816.84,,Non-binary,33,2,7,,
255,Phyllis,Carpenter,IT,Data Analyst,2015-03-06,Active,86679.42,568.0,Female,54,3,9,,
256,Kyle,Boyd,HR,Junior Developer,2021-03-27,Inactive,97753.83,700.0,Female,46,2,3,2021-03-31,
257,Marilyn,Rodgers,Finance,Data Analyst,2016-07-07,Terminated,101861.02,,Female,54,4,8,2018-11-01,2020-03-10
258,Monica,Smith,Sales,Senior Developer,2016-08-08,Inactive,97668.98,,Female,36,1,8,,
259,Victor,Hines,Finance,Data Analyst,2020-01-03,Terminated,62856.83,,Male,44,4,4,2023-09-09,2023-08-22
260,Carrie,Reyes,Operations,Data Analyst,2017-01-07,Inactive,40595.2,4.0,Non-binary,29,3,7,,
261,Carlos,Wolfe,Sales,Data Analyst,2023-08-16,On Leave,56056.91,,Female,25,4,1,2024-03-16,
262,Amy,Price,Operations,Senior Developer,2021-09-01,Active,63754.22,,Male,45,2,3,,
263,Rachel,Lewis,Sales,Sales Associate,2021-06-07,On Leave,94302.6,,Non-binary,36,5,3,,
264,Bruce,Gilbert,IT,Junior Developer,2024-01-30,Active,86834.29,,Non-binary,39,5,0,,
265,Michelle,Howard,Marketing,Data Analyst,2021-03-19,On Leave,119164.72,,Non-binary,38,2,3,2021-12-18,
266,Brad,Barker,IT,Data Analyst,2023-01-09,Terminated,115869.37,,Male,30,2,1,,2023-07-13
267,Taylor,Barker,HR,Manager,2022-02-10,On Leave,36409.21,350.0,Female,54,1,2,2023-04-14,
268,Alejandra,Powell,Marketing,HR Specialist,2024-08-24,Inactive,94918.33,,Female,29,4,0,,
269,Julia,Wiley,Finance,HR Specialist,2022-11-18,Active,91485.84,446.0,Male,52,5,1,,
270,Gary,Oneill,IT,Senior Developer,2016-10-14,On Leave,107430.69,356.0,Male,33,1,7,2017-04-28,
271,Virginia,Martinez,Operations,Sales Associate,2017-05-22,Inactive,90812.84,680.0,Female,23,1,7,,
272,Tammy,Skinner,IT,Data Analyst,2021-03-27,Inactive,42096.31,630.0,Female,44,3,3,2024-04-16,
273,Mark,Lewis,Finance,Manager,2015-06-17,Active,69733.4,,Non-binary,60,3,9,,
274,Amanda,Weaver,HR,Data Analyst,2019-10-06,On Leave,116036.01,542.0,Female,52,2,4,2024-06-01,
275,Ryan,Washington,Operations,Manager,2021-07-06,Inactive,108802.0,25.0,Non-binary,27,2,3,2023-02-03,
276,Ariel,White,HR,Data Analyst,2020-04-03,Inactive,53901.4,,Male,22,4,4,,
277,Andrew,Martin,Sales,Sales Associate,2016-02-28,Terminated,42752.96,,Non-binary,37,5,8,2020-08-29,2021-08-13
278,Jason,Smith,Finance,Sales Associate,2025-01-01,Inactive,89666.17,,Non-binary,32,1,7,2022-01-08,
279,Stephanie,Davis,Finance,Manager,2023-10-28,Active,98222.16,,Non-binary,54,5,0,2024-04-22,
280,Kaitlyn,Velez,Operations,Senior Developer,2016-04-29,Active,84078.95,,Female,60,3,8,2017-01-08,
281,Debbie,Walter,IT,Senior Developer,2015-01-21,Terminated,32891.64,106.0,Male,38,2,9,2022-06-23,2020-09-19
282,Michael,Deleon,Sales,Sales Associate,2022-03-21,Active,108756.73,,Non-binary,49,5,2,2022-06-28,
283,Heidi,Lopez,Operations,HR Specialist,2023-03-15,Active,90962.04,,Non-binary,27,2,1,2024-05-10,
284,Jacqueline,Wright,Finance,Sales Associate,2019-12-06,Inactive,50569.69,,Male,31,1,4,,
285,Crystal,Santos,Marketing,Sales Associate,2023-01-15,Active,100019.83,,Non-binary,30,2,1,,
286,Michael,Lopez,IT,Manager,2020-01-16,Inactive,97477.43,232.0,Female,31,4,4,2023-01-23,
287,Nicole,Ball,Marketing,Junior Developer,2023-07-25,Inactive,30168.63,,Non-binary,37,4,1,2024-01-02,
288,Emily,White,HR,HR Specialist,2019-04-21,Inactive,75999.22,198.0,Female,55,5,5,2023-04-21,
289,Patrick,Wells,Operations,Sales Associate,2023-03-23,Terminated,119517.57,240.0,Non-binary,23,2,1,2023-05-07,2024-05-10
290,Kristin,Mcdonald,Operations,Senior Developer,2021-03-16,Active,111392.66,,Non-binary,36,2,3,,
291,Patty,Boyd,Operations,Senior Developer,2017-05-05,Terminated,73305.05,200.0,Female,30,5,7,,2024-07-25
292,Andre,Gallagher,Finance,Senior Developer,2023-02-12,On Leave,82123.46,,Non-binary,54,4,1,,
293,Jessica,Robinson,HR,HR Specialist,2019-01-20,Active,71354.04,,Male,48,2,5,,
294,Randy,Booth,Operations,Data Analyst,2024-03-16,Active,77820.48,,Male,23,5,0,2024-04-25,
295,Suzanne,Vance,Sales,Senior Developer,2019-03-12,Active,94978.0,,Non-binary,31,3,5,,
296,Christopher,Evans,Operations,Data Analyst,2021-02-18,Terminated,68309.62,527.0,Male,40,2,3,,2021-03-31
297,Phillip,Villegas,Operations,Senior Developer,2016-08-26,Active,61414.95,331.0,Non-binary,49,1,8,,
298,Morgan,Wilcox,IT,Junior Developer,2019-06-07,Active,64033.95,,Female,23,4,5,2019-08-18,
299,Jennifer,Schmidt,Marketing,Manager,2016-08-08,Active,86257.89,,Non-binary,55,4,8,,
300,Kevin,Perez,IT,HR Specialist,2016-06-19,Active,42000.67,,Non-binary,32,4,8,,
301,Michelle,Frank,Marketing,Data Analyst,2014-09-24,Terminated,32278.63,522.0,Male,58,1,9,,2022-01-25
302,Mark,Moore,HR,Senior Developer,2017-04-22,Terminated,54581.1,,Female,58,1,7,2018-03-23,2023-07-12
303,Robert,Perry,Operations,Data Analyst,2019-03-31,On Leave,105901.77,,Female,41,3,5,2020-12-21,
304,Sandra,Short,IT,HR Specialist,2016-09-18,On Leave,56364.11,,Non-binary,54,3,7,2018-03-19,
305,Jean,Newman,Marketing,Sales Associate,2020-07-29,Active,92955.16,,Female,30,2,4,,
306,Samuel,Leach,Finance,Junior Developer,2014-10-12,Inactive,94154.64,,Female,39,5,9,,
307,Elizabeth,Lee,Sales,Data Analyst,2017-04-10,Terminated,65737.63,,Non-binary,26,3,7,2023-08-02,2022-09-21
308,Andrea,Cook,Finance,Senior Developer,2024-05-08,Active,60578.46,578.0,Non-binary,26,2,0,2024-06-30,
309,Antonio,Hernandez,Marketing,Data Analyst,2020-06-15,Inactive,81354.37,799.0,Male,36,3,4,2022-12-11,
310,Colin,Kelly,Marketing,Data Analyst,2022-03-24,On Leave,76049.52,,Male,23,3,2,,
311,Ryan,Johnson,Finance,HR Specialist,2020-03-30,On Leave,56123.02,,Female,26,1,4,,
312,Sheila,Webb,Finance,Sales Associate,2024-06-23,On Leave,70091.44,477.0,Non-binary,24,5,0,2024-07-28,
313,Heather,Soto,HR,HR Specialist,2018-09-21,Terminated,44819.21,,Male,38,1,5,,2024-07-15
314,Rachel,Powell,Marketing,HR Specialist,2016-08-14,Inactive,111828.41,,Non-binary,26,4,8,2024-08-09,
315,Kathryn,Stewart,HR,Data Analyst,2020-08-03,Terminated,226186.23327000003,,Non-binary,59,3,4,2020-08-07,2024-05-24
316,Larry,Morrow,IT,Junior Developer,2016-09-18,Terminated,38670.49,65.0,Female,58,5,7,2021-06-23,2018-01-30
317,Kelly,Baldwin,Marketing,Senior Developer,2024-06-26,On Leave,73993.63,,Female,47,4,0,,
318,Maureen,Ramsey,Finance,Manager,2024-02-15,On Leave,75946.29,,Male,48,2,0,,
319,Joshua,Knapp,Operations,HR Specialist,2015-07-09,Terminated,56469.11,733.0,Male,59,2,9,2018-10-08,2023-08-12
320,Edwin,Adams,Operations,Senior Developer,2023-12-22,Inactive,45439.27,371.0,Female,28,3,0,,
321,Christina,Smith,Marketing,HR Specialist,2015-05-23,Active,66259.48,,Non-binary,25,2,9,,
322,Donna,Murphy,IT,HR Specialist,2016-08-26,Terminated,49888.98,600.0,Non-binary,25,4,8,2023-11-12,2019-11-18
323,Cheryl,Nelson,IT,HR Specialist,2022-08-04,Inactive,39942.13,,Non-binary,46,4,2,2023-12-12,
324,Andrew,Munoz,Operations,Junior Developer,2020-03-21,Terminated,44531.03,171.0,Non-binary,35,5,4,,2023-05-31
325,Debra,Dougherty,Marketing,Senior Developer,2017-12-19,Active,77266.97,,Male,48,2,6,,
326,Melanie,Mcdonald,IT,Manager,2023-01-08,Terminated,117857.61,,Non-binary,24,3,1,2023-02-20,2024-09-09
327,Debra,Nelson,Sales,Data Analyst,2024-04-05,On Leave,49332.95,275.0,Non-binary,33,3,0,,
328,Christopher,Thompson,Finance,Junior Developer,2021-11-24,Terminated,106731.29,,Female,35,5,2,2023-04-15,2023-05-24
329,Michael,Taylor,Marketing,Senior Developer,2016-09-24,Terminated,78202.03,42.0,Male,38,1,7,,2018-10-15
330,Douglas,Henderson,Marketing,Sales Associate,2015-03-04,Terminated,30539.42,389.0,Non-binary,57,5,9,,2021-04-13
331,Victoria,Flores,Operations,Sales Associate,2019-09-14,Terminated,102816.09,,Female,26,2,4,2020-05-25,2024-05-24
332,Alvin,Villanueva,Finance,Manager,2022-03-24,Terminated,72955.88,667.0,Female,57,3,2,,2024-02-04
333,Jonathan,Greene,HR,Junior Developer,2020-01-29,Inactive,100054.49,594.0,Non-binary,48,1,4,2020-08-29,
334,Lisa,Bell,Sales,Sales Associate,2018-12-17,On Leave,86609.02,,Female,50,3,5,2023-07-31,
335,Carolyn,Smith,Finance,HR Specialist,2015-07-30,On Leave,96482.26,434.0,Male,54,1,9,,
336,Stanley,Hodges,Marketing,Data Analyst,2024-04-28,Inactive,105395.27,,Male,41,2,0,2024-06-26,
337,Daniel,Lutz,IT,Manager,2017-02-25,On Leave,115125.27,,Male,44,3,7,2024-05-14,
338,James,Miller,Finance,Data Analyst,2019-12-02,Terminated,98394.17,,Male,36,3,4,2021-04-01,2023-01-14
339,Jill,Brown,Sales,Junior Developer,2014-12-15,Terminated,47771.19,,Non-binary,25,5,9,,2023-02-13
340,Rebecca,Hernandez,Operations,Senior Developer,2021-03-28,Inactive,111705.13,415.0,Non-binary,51,2,3,,
341,Shawna,Hall,Marketing,Junior Developer,2019-06-09,Active,35520.55,,Female,47,5,5,2020-02-24,
342,David,Myers,Operations,Senior Developer,2022-05-02,Inactive,88721.76,,Male,27,5,2,,
343,John,Martinez,IT,HR Specialist,2015-04-02,Terminated,66949.62,,Male,48,5,9,2018-10-07,2018-08-12
344,Dennis,Smith,HR,Senior Developer,2021-08-20,On Leave,54329.16,,Non-binary,49,4,3,2022-03-23,
345,Julie,Adams,Sales,HR Specialist,2023-06-02,On Leave,98022.99,,Female,29,3,1,,
346,Justin,Jones,HR,Junior Developer,2023-12-04,Active,97205.86,536.0,Male,38,4,0,2023-12-06,
347,Christine,Bradshaw,Finance,Manager,2020-05-27,Inactive,63726.03,,Female,48,5,4,2022-07-03,
348,Harry,Sullivan,Operations,Senior Developer,2020-05-31,On Leave,82757.39,,Male,59,1,4,,
349,Cassandra,Nguyen,Operations,Junior Developer,2022-02-27,Terminated,66428.3,,Non-binary,57,4,2,,2022-11-14
350,Jacqueline,Hardy,Finance,Data Analyst,2016-09-27,Active,113847.95,53.0,Female,53,3,7,,
351,Shaun,Martinez,Marketing,HR Specialist,2024-04-26,Active,226186.23327000003,,Non-binary,49,5,0,2024-06-05,
352,Marc,Welch,HR,Senior Developer,2019-09-14,Terminated,47202.9,771.0,Male,43,4,4,2023-12-29,2022-09-11
353,Sandra,Nichols,Finance,Data Analyst,2022-11-18,Terminated,40079.22,,Non-binary,49,3,1,,2023-10-17
354,Donald,Andrews,IT,Sales Associate,2016-05-09,On Leave,56374.1,,Male,60,3,8,,
355,Kerry,Lynch,IT,Junior Developer,2017-04-22,Inactive,62198.04,,Non-binary,48,2,7,,
356,Jessica,Smith,Finance,HR Specialist,2015-05-23,Inactive,72246.71,,Male,32,3,9,,
357,Regina,Carter,IT,Data Analyst,2019-06-05,Terminated,76854.6,729.0,Male,48,3,5,2024-01-13,2022-03-08
358,Allison,Davis,Sales,Data Analyst,2019-04-25,Active,70668.89,65.0,Non-binary,44,2,5,,
359,Kenneth,Espinoza,Sales,Manager,2020-04-07,Active,85125.51,,Male,28,1,4,,
360,Autumn,Silva,HR,Sales Associate,2021-04-11,On Leave,40943.59,,Male,31,4,3,2024-06-14,
361,Joann,Lynch,Marketing,Sales Associate,2024-07-16,Inactive,112269.84,518.0,Male,38,2,0,2024-09-04,
362,Elizabeth,Tran,Finance,Manager,2015-09-14,Inactive,37589.01,689.0,Female,58,1,9,2019-09-20,
363,Katie,Malone,HR,Junior Developer,2022-11-15,On Leave,43391.59,,Non-binary,41,1,1,2024-03-26,
364,Jennifer,King,Operations,HR Specialist,2022-01-13,On Leave,100858.12,,Non-binary,34,3,2,,
365,James,Fox,Sales,HR Specialist,2020-04-14,Active,98786.39,,Female,26,2,4,,
366,Peter,Garcia,Operations,Sales Associate,2015-12-29,On Leave,62252.72,,Male,25,2,8,,
367,Tonya,Yates,Marketing,HR Specialist,2020-07-31,On Leave,30320.59,331.0,Non-binary,53,4,4,2023-01-23,
368,Mark,Jones,HR,HR Specialist,2014-12-25,Terminated,117708.37,,Male,25,2,9,,2016-02-10
369,Joshua,Delgado,IT,Data Analyst,2020-04-27,Active,106062.74,539.0,Female,43,4,4,2023-02-09,
370,Ashley,Adams,HR,Data Analyst,2022-09-11,Terminated,62221.85,161.0,Female,23,3,2,,2023-04-27
371,April,Taylor,Finance,Data Analyst,2018-10-29,Terminated,75328.35,,Male,50,5,5,,2020-12-02
372,Thomas,Gordon,Finance,Senior Developer,2024-04-10,Inactive,52965.06,,Male,38,2,0,,
373,Jennifer,Kirby,IT,Senior Developer,2015-01-31,Active,64739.75,,Male,36,1,9,2019-02-22,
374,Kevin,Ellison,IT,Manager,2016-10-27,Terminated,97833.74,,Female,52,1,7,,2018-05-03
375,Tracy,Kirby,Operations,Junior Developer,2020-01-16,On Leave,80776.05,165.0,Female,44,5,4,2024-02-11,
376,Peter,Bentley,IT,Sales Associate,2018-10-13,Active,118331.82,,Non-binary,26,3,5,,
377,Margaret,Collins,Marketing,HR Specialist,2025-01-01,Terminated,109908.21,,Female,35,5,4,2021-11-29,2022-04-27
378,Michelle,Werner,Sales,Manager,2023-02-22,Inactive,73228.17,,Male,32,5,1,,
379,Ruben,Vincent,Operations,HR Specialist,2023-08-23,Terminated,36466.91,,Male,47,3,1,,2024-02-18
380,Scott,Shelton,IT,Manager,2022-07-15,On Leave,47618.14,3.0,Non-binary,25,1,2,,
381,Donald,Mcintosh,Finance,Data Analyst,2015-05-12,Terminated,63436.96,,Female,46,3,9,2019-12-13,2015-08-29
382,Cindy,Johnson,Sales,HR Specialist,2015-09-30,On Leave,67027.36,,Non-binary,24,2,8,,
383,Michael,Collins,Finance,Senior Developer,2018-12-27,On Leave,96893.93,,Male,36,2,5,2022-09-03,
384,Alyssa,Brooks,Operations,Data Analyst,2021-10-30,Inactive,100381.96,,Male,58,2,2,,
385,Kevin,Young,Marketing,Sales Associate,2014-10-22,On Leave,81553.37,429.0,Male,60,1,9,2018-07-13,
386,Michelle,Nash,IT,Sales Associate,2017-06-09,Active,101265.24,576.0,Female,25,4,7,2020-01-26,
387,Beth,Bowman,Sales,Senior Developer,2022-02-06,On Leave,107357.59,601.0,Male,39,1,2,,
388,Zachary,Lopez,HR,HR Specialist,2019-12-12,Active,118928.64,,Female,26,1,4,,
389,Elizabeth,Snow,Sales,Junior Developer,2021-03-01,Active,114726.04,,Non-binary,28,5,3,2021-10-03,
390,Jessica,Buck,Sales,Sales Associate,2022-05-17,Active,43865.87,,Non-binary,36,1,2,2022-12-05,
391,Shelby,Schwartz,HR,Manager,2022-08-11,Active,76379.58,407.0,Female,42,4,2,,
392,Laura,Foster,Sales,Junior Developer,2021-06-15,Active,42789.89,,Non-binary,28,3,3,,
393,Karen,Hunter,Operations,Data Analyst,2019-06-05,Inactive,40320.45,,Male,45,3,5,2021-03-11,
394,Richard,Hall,Operations,Manager,2018-06-03,Inactive,111012.98,46.0,Male,27,3,6,2022-07-29,
395,John,Waller,IT,Senior Developer,2019-07-24,Inactive,38560.79,730.0,Non-binary,60,2,5,,
396,Cristian,Gilmore,IT,Manager,2019-12-09,Active,81267.81,739.0,Non-binary,29,4,4,2020-11-29,
397,Frances,Beltran,Marketing,Manager,2022-10-25,Terminated,76563.08,,Female,54,5,1,,2023-04-13
398,Dorothy,Ramos,HR,HR Specialist,2024-02-10,Active,34481.38,,Non-binary,28,5,0,2024-08-05,
399,Taylor,Meadows,Sales,Senior Developer,2022-03-30,Terminated,102937.55,,Male,54,3,2,,2022-05-05
400,Aaron,Wilson,Sales,Junior Developer,2018-02-05,Inactive,82500.08,,Non-binary,49,5,6,2024-01-29,
401,Raymond,Ramirez,HR,Senior Developer,2019-09-18,Active,58116.89,105.0,Non-binary,53,4,4,2022-07-12,
402,Walter,Woodard,IT,Senior Developer,2019-11-11,Inactive,115379.03,,Non-binary,42,3,4,,
403,Jerry,Morris,Marketing,Data Analyst,2019-03-01,Active,40272.66,,Female,40,3,5,,
404,Michael,Murphy,Operations,Data Analyst,2019-04-10,Terminated,49740.59,,Non-binary,41,3,5,,2022-03-19
405,Patrick,Diaz,Finance,Junior Developer,2018-08-30,On Leave,82344.12,,Male,26,3,6,2023-12-07,
406,Karen,Garza,Sales,HR Specialist,2023-01-31,Active,86289.25,,Male,44,2,1,2023-06-14,
407,Lisa,Taylor,Operations,Sales Associate,2022-02-25,Inactive,44144.81,444.0,Non-binary,27,3,2,2023-04-30,
408,Bryce,Reese,Sales,Sales Associate,2021-03-13,Inactive,71201.04,682.0,Female,31,2,3,,
409,Erik,Gomez,Sales,Junior Developer,2025-01-01,Active,47159.6,,Male,42,1,3,,
410,Andrea,Valdez,Finance,Junior Developer,2021-06-01,Inactive,72130.92,,Male,26,2,3,2022-03-17,
411,Dylan,Pacheco,IT,Manager,2014-10-07,Inactive,79676.6,,Non-binary,30,1,9,2022-12-01,
412,Hannah,Reynolds,Marketing,Data Analyst,2015-03-10,Active,41159.96,,Non-binary,60,1,9,,
413,Courtney,White,Operations,HR Specialist,2020-04-27,Terminated,90292.17,,Male,57,5,4,2023-10-06,2021-11-30
414,Andrew,Martinez,Sales,Sales Associate,2021-10-22,Active,31353.02,,Male,34,4,2,2023-07-21,
415,Benjamin,Thompson,Finance,HR Specialist,2016-09-12,Inactive,92244.62,,Male,55,1,8,,
416,Kathryn,Nielsen,Finance,Manager,2021-09-06,Active,85853.21,,Male,54,4,3,,
417,Johnny,Williams,HR,HR Specialist,2016-06-27,Active,78379.99,,Female,60,2,8,,
418,Nicholas,Reeves,HR,Senior Developer,2019-06-19,Inactive,95173.38,393.0,Non-binary,51,5,5,2023-05-07,
419,Jeffrey,Neal,HR,Junior Developer,2015-11-17,On Leave,31389.51,,Male,48,2,8,,
420,Steven,Welch,HR,Data Analyst,2017-07-08,Inactive,105245.53,419.0,Female,47,1,7,,
421,Brad,Ward,Marketing,Junior Developer,2016-04-08,Active,58333.99,685.0,Male,46,5,8,,
422,Kimberly,Walker,Operations,Data Analyst,2019-06-24,Terminated,42497.51,,Male,56,3,5,2020-08-29,2019-12-29
423,Steven,Hernandez,HR,HR Specialist,2016-09-29,Terminated,107487.14,,Male,53,3,7,2019-12-30,2016-10-25
424,Tiffany,Hinton,IT,Data Analyst,2017-09-07,Active,70188.36,,Male,27,1,7,2021-01-28,
425,John,Murray,Finance,HR Specialist,2021-10-11,Active,78127.09,,Male,59,4,2,2024-08-13,
426,John,Page,Operations,Junior Developer,2016-03-26,Active,114967.94,332.0,Female,38,5,8,,
427,Paul,Hunt,Operations,Junior Developer,2014-12-07,Inactive,54596.46,,Male,59,1,9,2022-04-09,
428,Nancy,Turner,Finance,Data Analyst,2022-05-25,On Leave,119849.41,786.0,Male,33,3,2,,
429,Teresa,Mccoy,Marketing,Senior Developer,2015-06-01,Inactive,65659.28,,Male,57,3,9,2016-05-21,
430,Thomas,Jones,Finance,HR Specialist,2023-08-14,Inactive,109486.82,565.0,Female,49,4,1,2024-07-17,
431,Timothy,Hensley,Marketing,Manager,2023-04-28,Active,112511.67,,Female,45,5,1,,
432,Susan,Sutton,Sales,Sales Associate,2023-01-23,Active,104255.36,374.0,Female,26,5,1,,
433,Donald,Lara,Marketing,HR Specialist,2023-11-14,On Leave,59476.26,,Female,44,4,0,2024-08-18,
434,Joshua,Cortez,Marketing,Data Analyst,2023-05-31,Terminated,43150.88,,Male,42,1,1,,2023-12-06
435,Mark,Brennan,Operations,Sales Associate,2022-12-05,Active,37411.72,,Female,43,3,1,2024-06-18,
436,Raymond,Thomas,Marketing,Data Analyst,2022-01-19,On Leave,37446.43,,Female,53,5,2,2024-07-09,
437,Valerie,Jackson,Sales,Senior Developer,2021-07-19,On Leave,70112.4,,Female,32,3,3,2022-03-25,
438,Terri,Johnson,Marketing,HR Specialist,2015-06-05,Inactive,74016.65,59.0,Female,60,1,9,,
439,Douglas,Stanley,Finance,Sales Associate,2018-04-27,On Leave,106086.18,426.0,Female,47,1,6,,
440,Sherry,Hill,Operations,Sales Associate,2024-06-16,Inactive,118360.01,541.0,Male,54,2,0,,
441,Jim,Stanley,HR,Manager,2019-01-14,On Leave,117967.44,772.0,Non-binary,39,4,5,,
442,Sue,Chaney,IT,Junior Developer,2020-05-18,Active,55742.65,,Male,38,2,4,2024-01-27,
443,Lauren,Swanson,Sales,Sales Associate,2016-06-08,On Leave,59216.3,365.0,Non-binary,55,5,8,,
444,Daniel,Arroyo,Sales,Junior Developer,2017-01-28,On Leave,113353.75,7.0,Female,49,4,7,2022-10-30,
445,Kevin,Potter,Sales,Manager,2018-03-28,Inactive,113571.77,,Female,56,1,6,2019-10-02,
446,Belinda,Estrada,Operations,Manager,2020-01-21,On Leave,116558.18,,Male,60,4,4,2021-08-09,
447,Edward,Small,Finance,Junior Developer,2020-07-15,Terminated,61632.75,,Male,22,2,4,2020-08-21,2024-05-17
448,Theodore,Ellison,Finance,Manager,2019-03-09,Active,40543.45,,Male,45,5,5,2019-08-02,
449,Timothy,Edwards,Finance,Sales Associate,2016-11-07,Active,226186.23327000003,107.0,Female,26,2,7,2018-10-31,
450,Alexa,Alexander,Operations,Data Analyst,2015-04-11,Active,102858.31,,Male,33,4,9,,
451,Jerry,Mann,IT,Sales Associate,2015-05-20,Inactive,102755.16,,Male,60,5,9,2015-09-11,
452,Matthew,Davila,HR,Sales Associate,2019-03-30,On Leave,83283.81,,Non-binary,44,2,5,2020-02-28,
453,Jessica,Best,Sales,Senior Developer,2018-11-11,On Leave,84143.83,,Female,54,1,5,,
454,Joseph,West,HR,Data Analyst,2021-11-09,Active,93683.85,,Male,47,3,2,2022-07-16,
455,Tina,Mccarthy,HR,Manager,2020-07-22,On Leave,37524.42,,Female,33,4,4,,
456,Stephen,Maldonado,HR,Senior Developer,2023-11-06,On Leave,56451.44,,Female,39,5,0,2024-01-30,
457,Kayla,Evans,Marketing,Manager,2021-04-24,On Leave,81118.65,,Male,26,2,3,,
458,George,Carter,Operations,Manager,2022-12-07,Inactive,32034.68,,Female,25,2,1,,
459,Theresa,Mcdonald,Finance,Junior Developer,2020-06-21,On Leave,33704.23,,Female,49,1,4,2023-06-20,
460,Cheryl,Alexander,IT,Manager,2015-10-17,Inactive,85631.55,,Male,58,3,8,,
461,Julie,Clark,IT,Junior Developer,2017-11-11,Inactive,91251.88,,Female,35,3,6,2021-01-07,
462,Carlos,Richardson,Operations,Sales Associate,2016-03-25,Inactive,49440.83,469.0,Non-binary,38,3,8,,
463,Debbie,Nolan,Marketing,Senior Developer,2015-10-16,Inactive,116299.37,,Female,51,4,8,2023-11-05,
464,Robert,Alvarez,IT,Sales Associate,2017-06-17,Inactive,77033.87,535.0,Female,56,3,7,,
465,Timothy,Dodson,Finance,HR Specialist,2015-12-12,Active,102629.19,,Non-binary,31,2,8,2018-09-11,
466,Raymond,Camacho,IT,Data Analyst,2019-03-11,Active,57312.64,713.0,Female,34,5,5,2021-06-30,
467,Christian,Villa,Sales,Senior Developer,2019-08-30,Active,89247.48,603.0,Male,53,1,5,2021-08-29,
468,Patricia,Davidson,IT,Data Analyst,2022-09-04,On Leave,107373.88,159.0,Non-binary,30,4,2,,
469,Ann,Hernandez,IT,Senior Developer,2023-02-19,On Leave,76657.21,,Male,52,5,1,,
470,Laura,Faulkner,Sales,HR Specialist,2021-10-27,Terminated,83549.76,,Non-binary,22,2,2,2024-06-11,2022-11-14
471,Kristine,Jordan,Sales,Senior Developer,2022-12-30,Inactive,90146.62,552.0,Female,37,1,1,,
472,Timothy,Davis,Operations,HR Specialist,2018-02-18,Active,83249.61,29.0,Male,55,1,6,2023-07-19,
473,Brandon,Coffey,Operations,Junior Developer,2014-10-12,Terminated,33997.66,,Male,31,1,9,,2023-03-11
474,Jared,Gutierrez,IT,Junior Developer,2022-10-02,Inactive,117891.75,,Non-binary,28,2,1,2023-04-26,
475,Valerie,Burke,Operations,Senior Developer,2020-12-29,Active,59501.56,,Female,27,5,3,2023-05-05,
476,Amy,Brown,HR,Sales Associate,2023-09-04,Terminated,83477.81,,Male,39,5,1,,2024-01-18
